co_ref,total_interactions,interactions_14_days,pre_renewal_interactions,last_moment_engagement_ratio,complaints,negative_experience,support_issues,financial_stress,price_dissatisfaction,avg_sentiment_x,avg_sentiment_y,avg_sentiment,agent_followups,engagement_score
IC0673,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,15.0,0.0
IC2217,9,3,3,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNo,63.333333333333336,63.333333333333336,63.333333333333336,3.0,0.0
IC2743,24,8,4,0.32,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
IC2828,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,0.0,0.0,0.0,0.0,0.0
IC3149,9,3,3,0.3,YesYesYesNoNoNoNoNoNo,YesYesYesNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,20.0,20.0,20.0,12.0,0.0
IC3370,6,3,0,0.42857142857142855,NoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,3.0,0.0
IC3696,10,0,2,0.0,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNo,Not DiscussedNot DiscussedNo_EmailNo_EmailNo_EmailNo_EmailNoNoNot DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
IC3805,9,0,3,0.0,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNoNoNo,73.33333333333333,73.33333333333333,73.33333333333333,6.0,0.0
IC4077,3,1,1,0.25,NoNoNo,YesNoNo,NoNoNo,NoNoYes,Not DiscussedNoNo,0.0,0.0,0.0,0.0,0.0
IC4129,6,0,0,0.0,YesYesYesNoNoNo,YesYesYesNoNoNo,NoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot Discussed,40.0,40.0,40.0,9.0,0.0
IC4236,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,12.0,0.0
IC4368,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,60.0,60.0,60.0,9.0,0.0
IC4607,6,3,0,0.42857142857142855,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,75.0,75.0,75.0,3.0,0.0
IC5317,12,3,3,0.23076923076923078,YesYesYesNoNoNoNoNoNoNoNoNo,YesYesYesNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNo,YesYesYesNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedYesYesYesNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot DiscussedYesYesYesNot DiscussedNot DiscussedNot Discussed,25.0,25.0,25.0,24.0,0.0
IC6563,6,3,0,0.42857142857142855,NoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,12.0,0.0
IC7945,3,1,1,0.25,NoNoNo,YesNoNo,NoNoNo,NoNoNo,NoNot DiscussedNo,0.0,0.0,0.0,0.0,0.0
IC7953,12,3,3,0.23076923076923078,YesYesYesYesYesYesNoNoNoYesYesYes,YesYesYesYesYesYesYesYesYesYesYesYes,YesYesYesYesYesYesNoNoNoYesYesYes,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedYesYesYes,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot DiscussedYesYesYes,35.0,35.0,35.0,18.0,0.0
IC8188,9,0,3,0.0,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,12.0,0.0
IC8657,24,8,0,0.32,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,50.0,50.0,50.0,0.0,0.0
IC8689,16,4,4,0.23529411764705882,NoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
IC8792,9,3,3,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,50.0,50.0,50.0,6.0,0.0
IC9468,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,66.66666666666667,66.66666666666667,66.66666666666667,15.0,0.0
ID0661,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,YesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,35.0,35.0,35.0,3.0,0.0
ID0821,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,YesYesYesYesYesYesNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,9.0,0.0
ID1060,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,12.0,0.0
ID1279,12,4,4,0.3076923076923077,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,63.333333333333336,63.333333333333336,63.333333333333336,8.0,0.0
ID1538,6,3,0,0.42857142857142855,NoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,75.0,75.0,75.0,0.0,0.0
ID1601,6,2,0,0.2857142857142857,NoNoNoNoNoNo,Not DiscussedNot DiscussedNoNoNot DiscussedNot Discussed,Not DiscussedNot DiscussedNoNoNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
ID1832,9,3,3,0.3,NoNoNoNoNoNoNoNoNo,YesYesYesNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
ID2733,6,3,0,0.42857142857142855,NoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,80.0,80.0,80.0,3.0,0.0
ID2774,6,2,2,0.2857142857142857,NoNoNoNoNoNo,NoNoNoNoNoNo,Not DiscussedNot DiscussedNoNoNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,4.0,0.0
ID3120,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,65.0,65.0,65.0,9.0,0.0
ID3206,8,4,0,0.4444444444444444,NoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNo,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,70.0,70.0,70.0,16.0,0.0
ID3357,12,4,4,0.3076923076923077,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,8.0,0.0
ID3689,6,3,0,0.42857142857142855,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNo,50.0,50.0,50.0,6.0,0.0
ID3960,2,1,0,0.3333333333333333,NoNo,NoNo,NoNo,Not DiscussedNot Discussed,Not DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
ID3962,8,2,2,0.2222222222222222,NoNoNoNoNoNoNoNo,YesYesNoNoNoNoNoNo,NoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedYesYesNot DiscussedNot DiscussedNot DiscussedNot Discussed,72.5,72.5,72.5,6.0,0.0
ID5054,8,0,4,0.0,NoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,4.0,0.0
ID5453,4,0,0,0.0,NoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,8.0,0.0
ID5973,20,8,0,0.38095238095238093,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoYesYesYesYesNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoYesYesYesYesNoNoNoNo,65.0,65.0,65.0,0.0,0.0
ID6318,12,4,0,0.3076923076923077,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,4.0,0.0
ID6327,3,1,1,0.25,NoNoNo,NoNoNo,NoNoNo,Not DiscussedNot DiscussedNo,Not DiscussedNoNot Discussed,50.0,50.0,50.0,5.0,0.0
ID6919,16,4,4,0.23529411764705882,NoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,YesYesYesYesYesYesYesYesYesYesYesYesNoNoNoNo,YesYesYesYesNoNoNoNoNoNoNoNoNoNoNoNo,YesYesYesYesYesYesYesYesYesYesYesYesNoNoNoNo,YesYesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,42.5,42.5,42.5,12.0,0.0
ID6952,6,0,2,0.0,NoNoNoNoNoNo,YesYesNoNoNoNo,YesYesNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedYesYes,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNoNo,33.333333333333336,33.333333333333336,33.333333333333336,10.0,0.0
ID7274,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
ID7513,3,0,0,0.0,NoNoNo,NoNoNo,Not DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,80.0,80.0,80.0,0.0,0.0
ID8194,24,8,8,0.32,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoYesYesYesYesNot DiscussedNot DiscussedNot DiscussedNot Discussed,65.0,65.0,65.0,0.0,0.0
ID8396,6,0,3,0.0,NoNoNoNoNoNo,YesYesYesNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot Discussed,40.0,40.0,40.0,27.0,0.0
ID8431,4,1,1,0.2,NoNoNoNo,NoNoNoNo,NoNoNoNo,NoNoNoNo,Not DiscussedNot DiscussedNoNo,0.0,0.0,0.0,0.0,0.0
ID8708,9,3,3,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,66.66666666666667,66.66666666666667,66.66666666666667,3.0,0.0
ID8841,3,0,0,0.0,NoNoNo,NoNoNo,NoNoNo,NoNoNo,Not DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,3.0,0.0
ID9136,3,0,1,0.0,NoNoNo,NoNoNo,NoNoNo,NoNoNot Discussed,NoNot DiscussedNo,50.0,50.0,50.0,3.0,0.0
ID9357,6,3,0,0.42857142857142855,NoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,9.0,0.0
ID9847,12,0,0,0.0,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,50.0,50.0,50.0,0.0,0.0
IE0369,6,0,3,0.0,YesYesYesNoNoNo,YesYesYesNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot Discussed,20.0,20.0,20.0,9.0,0.0
IE0686,9,3,3,0.3,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,15.0,0.0
IE0825,8,4,0,0.4444444444444444,NoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,NoNoNoNoNoNoNoNo,65.0,65.0,65.0,0.0,0.0
IE1071,12,4,4,0.3076923076923077,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
IE1850,9,3,3,0.3,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,60.0,60.0,60.0,9.0,0.0
IE2187,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,50.0,50.0,50.0,9.0,0.0
